batch	source_language	id	type		Biased against Palestine	Biased against Israel	Biased against both Palestine and Israel	Biased against others	Unbiased	Not Applicable	Unclear		Propaganda	Not Propaganda	Not Applicable	Unclear
B14	Arabic	2499	MAIN		0	0	0	1	0	1	0		0	0	1	0
B14	Arabic	2531	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Arabic	2544	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	2893	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	Arabic	2989	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	Arabic	3022	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	3024	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	3054	MAIN		1	1	0	0	0	0	0		1	0	0	0
B14	Arabic	3055	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	3059	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	3063	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	3066	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	3068	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	3078	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	3079	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	3090	MAIN		0	2	0	0	0	0	0		0	1	0	0
B14	Arabic	3096	MAIN		0	2	0	0	0	0	0		0	1	0	0
B14	Arabic	3098	MAIN		0	1	0	1	0	0	0		1	0	0	0
B14	Arabic	3100	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	3105	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	Arabic	3106	MAIN		1	1	0	0	0	0	0		1	0	0	0
B14	Arabic	3107	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	3110	MAIN		1	0	0	1	0	0	0		1	0	0	0
B14	Arabic	3111	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	3112	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	Arabic	3113	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	3114	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	3116	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	3126	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	Arabic	3129	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	3131	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	Arabic	3134	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	3138	MAIN		1	1	0	0	0	0	0		1	0	0	0
B14	Arabic	3139	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	Arabic	3141	MAIN		0	0	0	0	1	0	1		0	0	0	1
B14	Arabic	3142	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	3143	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	Arabic	3147	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	3148	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	3152	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	3157	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	3162	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	3165	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	3166	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	3172	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	3173	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	3176	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	Arabic	3179	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	3182	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	3185	MAIN		0	1	0	1	0	0	0		1	0	0	0
B14	Arabic	3186	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	3189	MAIN		0	0	0	1	1	0	0		0	1	0	0
B14	Arabic	3193	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	3194	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	3195	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	3197	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	3199	MAIN		0	1	0	0	0	0	1		1	0	0	0
B14	Arabic	3200	MAIN		0	0	0	0	2	0	0		1	0	0	0
B14	Arabic	3201	MAIN		0	1	0	1	0	0	0		1	0	0	0
B14	Arabic	3210	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	3212	MAIN		0	0	0	0	2	0	0		0	0	0	1
B14	Arabic	3214	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	Arabic	3218	MAIN		0	0	0	1	1	0	0		1	0	0	0
B14	Arabic	3220	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	Arabic	3221	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	Arabic	3222	MAIN		2	0	0	0	0	0	0		0	1	0	0
B14	Arabic	3223	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	Arabic	3225	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	3226	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	3229	MAIN		1	0	1	0	0	0	0		1	0	0	0
B14	Arabic	3234	MAIN		0	1	0	1	0	0	0		0	1	0	0
B14	Arabic	3239	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	3248	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	3249	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	Arabic	3367	MAIN		0	0	0	1	0	1	0		0	0	0	1
B14	Arabic	3388	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	Arabic	3390	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Arabic	3406	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	Arabic	3429	MAIN		1	0	0	0	0	0	1		0	0	0	1
B14	Arabic	3454	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	4960	MAIN		0	0	0	0	1	0	1		0	0	0	1
B14	Arabic	4996	MAIN		1	1	0	0	0	0	0		0	1	0	0
B14	Arabic	5000	MAIN		2	0	0	0	0	0	0		0	1	0	0
B14	Arabic	5058	MAIN		2	0	0	0	0	0	0		0	1	0	0
B14	Arabic	5072	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Arabic	5161	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	5429	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Arabic	5532	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Arabic	5898	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Arabic	5900	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	5945	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Arabic	5960	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Arabic	6003	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Arabic	6117	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Arabic	6125	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	6127	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Arabic	6297	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	6309	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	6327	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	6416	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	Arabic	8937	MAIN		1	1	0	0	0	0	0		1	0	0	0
B14	Arabic	9325	MAIN		0	0	0	0	1	1	0		0	1	0	0
B14	Arabic	9607	MAIN		0	0	0	0	1	1	0		0	1	0	0
B14	Arabic	9625	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	9647	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	9674	MAIN		1	1	0	0	0	0	0		1	0	0	0
B14	Arabic	9692	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	Arabic	9718	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	Arabic	9737	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	10080	MAIN		1	1	0	0	0	0	0		1	0	0	0
B14	Arabic	10710	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Arabic	10724	MAIN		1	1	0	0	0	0	0		1	0	0	0
B14	Arabic	10762	MAIN		1	0	0	1	0	0	0		1	0	0	0
B14	Arabic	10783	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	10857	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	10897	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	Arabic	10947	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	10950	MAIN		0	0	0	1	0	0	1		1	0	0	0
B14	Arabic	11102	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	12596	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	12665	MAIN		0	0	0	0	1	0	1		0	1	0	0
B14	Arabic	12750	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	Arabic	12778	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	13109	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	Arabic	13847	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	13930	MAIN		0	1	0	1	0	0	0		1	0	0	0
B14	Arabic	14110	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	14177	MAIN		0	0	0	0	2	0	0		1	0	0	0
B14	Arabic	14298	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Arabic	14911	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	15395	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	15478	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	36854	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	36927	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	37010	MAIN		1	1	0	0	0	0	0		1	0	0	0
B14	Arabic	37071	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	37072	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	37095	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	Arabic	37452	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Arabic	37643	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Arabic	39862	MAIN		0	0	0	0	1	0	1		0	0	0	1
B14	Arabic	41149	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	41254	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	41999	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Arabic	42550	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	42949	MAIN		0	0	0	1	1	0	0		1	0	0	0
B14	Arabic	43470	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	Arabic	43647	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	43648	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Arabic	43708	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	724	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	French	725	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	728	MAIN		1	1	0	0	0	0	0		0	1	0	0
B14	French	750	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	755	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	849	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	862	MAIN		0	0	0	0	1	1	0		0	1	0	0
B14	French	863	MAIN		0	1	0	1	0	0	0		0	1	0	0
B14	French	868	MAIN		0	0	0	1	1	0	0		0	1	0	0
B14	French	921	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	968	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	French	973	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	1004	MAIN		0	0	0	0	1	0	1		0	0	0	1
B14	French	1023	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	French	1027	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	1043	MAIN		0	0	0	0	1	1	0		0	0	1	0
B14	French	1050	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	1052	MAIN		0	0	0	0	0	1	1		0	1	0	0
B14	French	1229	MAIN		1	0	0	0	0	1	0		0	1	0	0
B14	French	1262	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	1270	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	1307	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	1375	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	1464	MAIN		0	0	0	0	1	0	1		0	0	0	1
B14	French	1470	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	1477	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	French	1521	MAIN		0	0	0	0	1	0	1		0	0	0	1
B14	French	1562	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	2228	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	2447	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	2540	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	2546	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	2614	MAIN		0	2	0	0	0	0	0		0	1	0	0
B14	French	2627	MAIN		0	2	0	0	0	0	0		0	1	0	0
B14	French	2685	MAIN		0	0	0	1	1	0	0		1	0	0	0
B14	French	2720	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	French	2771	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	2787	MAIN		0	2	0	0	0	0	0		0	1	0	0
B14	French	2856	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	2880	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	2891	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	French	2954	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	French	3026	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3039	MAIN		0	0	0	1	1	0	0		0	1	0	0
B14	French	3043	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	3071	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	3291	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	French	3293	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3297	MAIN		0	0	0	1	0	1	0		0	1	0	0
B14	French	3298	MAIN		1	1	0	0	0	0	0		1	0	0	0
B14	French	3299	MAIN		0	2	0	0	0	0	0		0	1	0	0
B14	French	3300	MAIN		0	0	0	0	0	0	2		0	0	0	1
B14	French	3303	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	French	3305	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	French	3306	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3307	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3309	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3311	MAIN		0	1	0	1	0	0	0		1	0	0	0
B14	French	3312	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3314	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	3315	MAIN		0	0	0	0	1	1	0		0	0	1	0
B14	French	3316	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3317	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	3319	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	3328	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3329	MAIN		0	0	0	0	1	0	1		0	0	1	0
B14	French	3331	MAIN		0	0	0	0	1	0	1		0	1	0	0
B14	French	3333	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	3334	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	3335	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	3336	MAIN		0	0	0	0	2	0	0		1	0	0	0
B14	French	3337	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	French	3338	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	French	3341	MAIN		0	0	0	0	2	0	0		1	0	0	0
B14	French	3342	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3346	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	French	3350	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3358	MAIN		0	0	0	0	0	0	2		0	1	0	0
B14	French	3359	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3360	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	3363	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3366	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3368	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	3369	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3370	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	3371	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3374	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3376	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3377	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3379	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3381	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3382	MAIN		0	0	0	0	1	0	1		0	0	0	1
B14	French	3384	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	3385	MAIN		0	0	0	0	1	0	1		0	1	0	0
B14	French	3386	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3388	MAIN		0	0	0	0	1	1	0		0	1	0	0
B14	French	3389	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	3392	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	3396	MAIN		0	0	0	0	1	0	1		0	0	0	1
B14	French	3399	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3402	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3403	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	3404	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3405	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	3407	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	3410	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	3417	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	3422	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3423	MAIN		0	0	0	0	1	0	1		1	0	0	0
B14	French	3424	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	3425	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	3426	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3430	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	3432	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3433	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	3437	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3439	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3440	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	3441	MAIN		0	0	0	0	1	1	0		0	1	0	0
B14	French	3442	MAIN		0	0	0	2	0	0	0		1	0	0	0
B14	French	3443	MAIN		0	0	0	0	1	0	1		0	0	0	1
B14	French	3446	MAIN		0	0	0	0	0	0	2		0	0	0	1
B14	French	3447	MAIN		0	0	0	1	1	0	0		0	1	0	0
B14	French	3451	MAIN		0	0	0	0	2	0	0		1	0	0	0
B14	French	3453	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3454	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3459	MAIN		0	0	0	0	0	0	2		0	0	0	1
B14	French	3460	MAIN		0	0	0	1	0	1	0		0	1	0	0
B14	French	3462	MAIN		1	0	0	0	0	0	1		0	1	0	0
B14	French	3464	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	French	3469	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	French	3471	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	3472	MAIN		1	1	0	0	0	0	0		1	0	0	0
B14	French	3476	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	French	3477	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3479	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	3481	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	3482	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	3483	MAIN		1	1	0	0	0	0	0		1	0	0	0
B14	French	3484	MAIN		0	0	0	0	2	0	0		1	0	0	0
B14	French	3487	MAIN		0	0	0	0	2	0	0		1	0	0	0
B14	French	3490	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	French	4969	MAIN		0	1	0	1	0	0	0		1	0	0	0
B14	French	5039	MAIN		0	0	0	1	0	0	1		0	1	0	0
B14	French	5094	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	5096	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	French	5104	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	French	5194	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	5219	MAIN		0	2	0	0	0	0	0		0	1	0	0
B14	French	5220	MAIN		0	0	0	0	2	0	0		1	0	0	0
B14	French	5229	MAIN		1	0	0	0	0	0	1		1	0	0	0
B14	French	5246	MAIN		1	1	0	0	0	0	0		1	0	0	0
B14	French	5268	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	5284	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	French	5327	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	5574	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	5729	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	French	6907	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	7023	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	7168	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	7211	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	French	7212	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	7291	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	7368	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	French	7457	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	7488	MAIN		0	0	0	0	1	1	0		0	1	0	0
B14	French	7570	MAIN		1	1	0	0	0	0	0		1	0	0	0
B14	French	7686	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	7761	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	French	7766	MAIN		0	2	0	0	0	0	0		1	0	0	0
B14	French	7791	MAIN		0	1	0	0	1	0	0		0	1	0	0
B14	French	9796	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	9855	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	French	9856	MAIN		0	2	0	0	0	0	0		0	1	0	0
B14	French	9857	MAIN		0	1	0	0	1	0	0		1	0	0	0
B14	French	9859	MAIN		0	1	0	1	0	0	0		1	0	0	0
B14	French	9929	MAIN		0	1	0	1	0	0	0		1	0	0	0
B14	French	9931	MAIN		0	1	0	1	0	0	0		1	0	0	0
B14	French	10013	MAIN		0	1	0	1	0	0	0		1	0	0	0
B14	French	10014	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Hebrew	565	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	566	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Hebrew	594	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	628	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	698	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	916	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	935	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	938	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	967	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	1011	MAIN		1	0	0	0	0	0	1		0	0	0	1
B14	Hebrew	1025	MAIN		1	1	0	0	0	0	0		0	1	0	0
B14	Hebrew	1030	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Hebrew	1033	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Hebrew	1043	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	1066	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	1072	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	1115	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	1120	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	1176	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Hebrew	1181	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	1183	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	1196	MAIN		1	0	0	0	1	0	0		0	1	0	0
B14	Hebrew	1197	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	1202	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	1204	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Hebrew	1213	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	1219	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Hebrew	1391	MAIN		0	0	0	0	1	0	1		0	0	0	1
B14	Hebrew	1404	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	1405	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Hebrew	1408	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Hebrew	1462	MAIN		1	0	0	0	0	0	1		0	0	0	1
B14	Hebrew	2086	MAIN		0	0	0	0	1	0	1		0	0	0	1
B14	Hebrew	2168	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Hebrew	2176	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	2202	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Hebrew	2253	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Hebrew	2438	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Hebrew	2440	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	2441	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	2443	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	2447	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	2449	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Hebrew	2450	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	2451	MAIN		0	0	0	0	1	0	1		0	0	0	1
B14	Hebrew	2452	MAIN		1	0	0	0	1	0	0		1	0	0	0
B14	Hebrew	2453	MAIN		0	0	0	0	2	0	0		0	1	0	0
B14	Hebrew	2455	MAIN		2	0	0	0	0	0	0		1	0	0	0
B14	Hebrew	2457	MAIN		2	0	0	0	0	0	0		0	1	0	0
